equipment_id,equipment_type,mine_id,zone_id,operational_hours,downtime_hours,downtime_reason,efficiency_pct,health_status,timestamp
DMP_CAT_773E_01,Haul Dumper,MINE_GUMGAON_02,ZONE_GMG_01,23.2,0.1,None,96.3,OPTIMAL,2025-12-16T19:00:00Z
DMP_CAT_773E_02,Haul Dumper,MINE_GUMGAON_02,ZONE_GMG_02,22.4,0.7,None,89.7,OPTIMAL,2025-12-16T19:00:00Z
DRL_SND_DX800_01,Blast Drill Rig,MINE_GUMGAON_02,ZONE_GMG_02,22.2,0.8,None,88.0,OPTIMAL,2025-12-16T23:00:00Z
EXC_CAT_349_02,Hydraulic Excavator,MINE_TIRODI_03,ZONE_TRD_01,22.6,0.8,None,97.5,OPTIMAL,2025-12-16T18:00:00Z
EXC_KOM_PC300_01,Hydraulic Excavator,MINE_TIRODI_03,ZONE_TRD_02,22.3,0.8,None,95.0,OPTIMAL,2025-12-16T19:00:00Z
DMP_BEML_BH35_01,Haul Dumper,MINE_TIRODI_03,ZONE_TRD_01,21.2,2.1,Fuel refill & shift inspection,79.0,WARNING,2025-12-16T23:00:00Z
DMP_BEML_BH35_02,Haul Dumper,MINE_TIRODI_03,ZONE_TRD_02,22.4,0.5,None,94.6,OPTIMAL,2025-12-16T20:00:00Z
DOZ_CAT_D8R_01,Track-Type Dozer,MINE_TIRODI_03,ZONE_TRD_05,23.0,0.2,None,91.0,OPTIMAL,2025-12-16T18:00:00Z
EXC_HIT_EX1200_01,Hydraulic Mining Shovel,MINE_DONGRI_04,ZONE_DGB_01,22.7,0.2,None,96.6,OPTIMAL,2025-12-16T23:00:00Z
DMP_VOLVO_FMX_21,Haul Dumper,MINE_DONGRI_04,ZONE_DGB_01,23.4,0.1,None,90.2,OPTIMAL,2025-12-16T21:00:00Z
DMP_VOLVO_FMX_22,Haul Dumper,MINE_DONGRI_04,ZONE_DGB_02,20.7,1.9,Haul road dust water spraying pause,78.3,WARNING,2025-12-16T20:00:00Z
CRU_METSO_C120_01,Primary Jaw Crusher,MINE_DONGRI_04,ZONE_DGB_01,22.6,0.8,None,89.3,OPTIMAL,2025-12-16T20:00:00Z
WTR_TRK_TATA_02,Dust Suppression Bowser,MINE_DONGRI_04,ZONE_DGB_02,22.7,0.6,None,92.0,OPTIMAL,2025-12-16T18:00:00Z
EXC_KOM_PC450_03,Hydraulic Excavator,MINE_KANDRI_05,ZONE_KND_01,22.3,0.3,None,94.5,OPTIMAL,2025-12-16T19:00:00Z
DMP_VOLVO_FMX_31,Haul Dumper,MINE_KANDRI_05,ZONE_KND_01,21.8,1.7,Haul road dust water spraying pause,77.5,WARNING,2025-12-16T18:00:00Z
DMP_VOLVO_FMX_32,Haul Dumper,MINE_KANDRI_05,ZONE_KND_02,23.0,0.4,None,93.5,OPTIMAL,2025-12-16T20:00:00Z
DRL_ATLAS_ROC_02,Blast Drill Rig,MINE_KANDRI_05,ZONE_KND_01,22.5,0.5,None,88.5,OPTIMAL,2025-12-16T20:00:00Z
EXC_CAT_349_03,Hydraulic Excavator,MINE_MANSAR_06,ZONE_MSR_01,19.8,2.3,Air intake filter clogging,74.3,WARNING,2025-12-16T21:00:00Z
DMP_BEML_BH35_03,Haul Dumper,MINE_MANSAR_06,ZONE_MSR_01,22.4,0.6,None,89.1,OPTIMAL,2025-12-16T18:00:00Z
DMP_BEML_BH35_04,Haul Dumper,MINE_MANSAR_06,ZONE_MSR_02,23.2,0.2,None,88.4,OPTIMAL,2025-12-16T20:00:00Z
WTR_TRK_TATA_03,Dust Suppression Bowser,MINE_MANSAR_06,ZONE_MSR_01,22.3,0.3,None,95.0,OPTIMAL,2025-12-16T21:00:00Z
EXC_HIT_ZX470_02,Hydraulic Excavator,MINE_CHIKLA_07,ZONE_CHK_01,19.2,3.0,Air intake filter clogging,75.2,WARNING,2025-12-16T19:00:00Z
DMP_VOLVO_FMX_41,Haul Dumper,MINE_CHIKLA_07,ZONE_CHK_01,22.6,0.3,None,95.3,OPTIMAL,2025-12-16T18:00:00Z
DMP_VOLVO_FMX_42,Haul Dumper,MINE_CHIKLA_07,ZONE_CHK_02,22.2,0.6,None,96.5,OPTIMAL,2025-12-16T23:00:00Z
DRL_SND_DX800_02,Blast Drill Rig,MINE_CHIKLA_07,ZONE_CHK_01,23.2,0.1,None,97.0,OPTIMAL,2025-12-16T19:00:00Z
DOZ_KOM_D155_01,Track-Type Dozer,MINE_CHIKLA_07,ZONE_CHK_05,23.1,0.4,None,97.7,OPTIMAL,2025-12-16T18:00:00Z
EXC_KOM_PC450_04,Hydraulic Excavator,MINE_UKWA_08,ZONE_UKW_01,23.1,0.0,None,92.7,OPTIMAL,2025-12-16T18:00:00Z
DMP_CAT_773E_03,Haul Dumper,MINE_UKWA_08,ZONE_UKW_01,22.6,0.1,None,93.7,OPTIMAL,2025-12-16T20:00:00Z
DMP_CAT_773E_04,Haul Dumper,MINE_UKWA_08,ZONE_UKW_02,23.2,0.2,None,88.9,OPTIMAL,2025-12-16T20:00:00Z
DRL_ATLAS_ROC_03,Blast Drill Rig,MINE_UKWA_08,ZONE_UKW_01,22.6,0.5,None,93.5,OPTIMAL,2025-12-16T23:00:00Z
WTR_TRK_TATA_04,Dust Suppression Bowser,MINE_UKWA_08,ZONE_UKW_02,23.1,0.0,None,95.1,OPTIMAL,2025-12-16T22:00:00Z
EXC_HIT_ZX470_01,Hydraulic Excavator,MINE_GUMGAON_02,ZONE_GMG_01,22.0,0.9,None,89.1,OPTIMAL,2025-12-17T23:00:00Z
DMP_CAT_773E_01,Haul Dumper,MINE_GUMGAON_02,ZONE_GMG_01,23.0,0.1,None,90.2,OPTIMAL,2025-12-17T19:00:00Z
DMP_CAT_773E_02,Haul Dumper,MINE_GUMGAON_02,ZONE_GMG_02,19.8,2.7,Air intake filter clogging,77.2,WARNING,2025-12-17T23:00:00Z
DRL_SND_DX800_01,Blast Drill Rig,MINE_GUMGAON_02,ZONE_GMG_02,23.0,0.4,None,90.7,OPTIMAL,2025-12-17T23:00:00Z
EXC_CAT_349_02,Hydraulic Excavator,MINE_TIRODI_03,ZONE_TRD_01,22.1,0.4,None,93.3,OPTIMAL,2025-12-17T20:00:00Z
EXC_KOM_PC300_01,Hydraulic Excavator,MINE_TIRODI_03,ZONE_TRD_02,22.6,0.3,None,97.5,OPTIMAL,2025-12-17T20:00:00Z
DMP_BEML_BH35_01,Haul Dumper,MINE_TIRODI_03,ZONE_TRD_01,20.5,2.5,Fuel refill & shift inspection,79.3,WARNING,2025-12-17T21:00:00Z
DMP_BEML_BH35_02,Haul Dumper,MINE_TIRODI_03,ZONE_TRD_02,23.1,0.3,None,88.1,OPTIMAL,2025-12-17T23:00:00Z
DOZ_CAT_D8R_01,Track-Type Dozer,MINE_TIRODI_03,ZONE_TRD_05,22.7,0.5,None,93.6,OPTIMAL,2025-12-17T19:00:00Z
EXC_HIT_EX1200_01,Hydraulic Mining Shovel,MINE_DONGRI_04,ZONE_DGB_01,22.7,0.8,None,88.4,OPTIMAL,2025-12-17T20:00:00Z
DMP_VOLVO_FMX_21,Haul Dumper,MINE_DONGRI_04,ZONE_DGB_01,23.0,0.5,None,91.5,OPTIMAL,2025-12-17T18:00:00Z
DMP_VOLVO_FMX_22,Haul Dumper,MINE_DONGRI_04,ZONE_DGB_02,13.4,8.0,Engine cooling circuit rupture,58.0,CRITICAL_MAINTENANCE,2025-12-17T19:00:00Z
CRU_METSO_C120_01,Primary Jaw Crusher,MINE_DONGRI_04,ZONE_DGB_01,22.7,0.1,None,92.3,OPTIMAL,2025-12-17T18:00:00Z
WTR_TRK_TATA_02,Dust Suppression Bowser,MINE_DONGRI_04,ZONE_DGB_02,19.7,3.4,Fuel refill & shift inspection,80.1,WARNING,2025-12-17T21:00:00Z
EXC_KOM_PC450_03,Hydraulic Excavator,MINE_KANDRI_05,ZONE_KND_01,21.7,0.9,None,94.0,OPTIMAL,2025-12-17T19:00:00Z
DMP_VOLVO_FMX_31,Haul Dumper,MINE_KANDRI_05,ZONE_KND_01,22.6,0.3,None,94.8,OPTIMAL,2025-12-17T19:00:00Z
DMP_VOLVO_FMX_32,Haul Dumper,MINE_KANDRI_05,ZONE_KND_02,23.0,0.2,None,91.0,OPTIMAL,2025-12-17T23:00:00Z
DRL_ATLAS_ROC_02,Blast Drill Rig,MINE_KANDRI_05,ZONE_KND_01,21.9,0.8,None,89.0,OPTIMAL,2025-12-17T22:00:00Z
EXC_CAT_349_03,Hydraulic Excavator,MINE_MANSAR_06,ZONE_MSR_01,21.9,0.9,None,92.7,OPTIMAL,2025-12-17T21:00:00Z
DMP_BEML_BH35_03,Haul Dumper,MINE_MANSAR_06,ZONE_MSR_01,22.1,0.5,None,88.3,OPTIMAL,2025-12-17T21:00:00Z
DMP_BEML_BH35_04,Haul Dumper,MINE_MANSAR_06,ZONE_MSR_02,21.8,0.9,None,93.8,OPTIMAL,2025-12-17T20:00:00Z
WTR_TRK_TATA_03,Dust Suppression Bowser,MINE_MANSAR_06,ZONE_MSR_01,22.6,0.6,None,95.6,OPTIMAL,2025-12-17T21:00:00Z
EXC_HIT_ZX470_02,Hydraulic Excavator,MINE_CHIKLA_07,ZONE_CHK_01,22.2,0.5,None,93.2,OPTIMAL,2025-12-17T18:00:00Z
DMP_VOLVO_FMX_41,Haul Dumper,MINE_CHIKLA_07,ZONE_CHK_01,22.4,1.0,None,93.9,OPTIMAL,2025-12-17T20:00:00Z
DMP_VOLVO_FMX_42,Haul Dumper,MINE_CHIKLA_07,ZONE_CHK_02,22.5,0.9,None,93.8,OPTIMAL,2025-12-17T22:00:00Z
DRL_SND_DX800_02,Blast Drill Rig,MINE_CHIKLA_07,ZONE_CHK_01,21.4,1.9,Fuel refill & shift inspection,80.9,WARNING,2025-12-17T19:00:00Z
DOZ_KOM_D155_01,Track-Type Dozer,MINE_CHIKLA_07,ZONE_CHK_05,22.3,0.9,None,91.1,OPTIMAL,2025-12-17T18:00:00Z
EXC_KOM_PC450_04,Hydraulic Excavator,MINE_UKWA_08,ZONE_UKW_01,23.2,0.2,None,89.5,OPTIMAL,2025-12-17T18:00:00Z
DMP_CAT_773E_03,Haul Dumper,MINE_UKWA_08,ZONE_UKW_01,23.4,0.1,None,93.1,OPTIMAL,2025-12-17T21:00:00Z
DMP_CAT_773E_04,Haul Dumper,MINE_UKWA_08,ZONE_UKW_02,22.1,0.4,None,96.2,OPTIMAL,2025-12-17T22:00:00Z
DRL_ATLAS_ROC_03,Blast Drill Rig,MINE_UKWA_08,ZONE_UKW_01,22.4,0.4,None,89.2,OPTIMAL,2025-12-17T19:00:00Z
WTR_TRK_TATA_04,Dust Suppression Bowser,MINE_UKWA_08,ZONE_UKW_02,22.0,0.8,None,89.7,OPTIMAL,2025-12-17T23:00:00Z
EXC_HIT_ZX470_01,Hydraulic Excavator,MINE_GUMGAON_02,ZONE_GMG_01,22.7,0.5,None,89.0,OPTIMAL,2025-12-18T22:00:00Z
DMP_CAT_773E_01,Haul Dumper,MINE_GUMGAON_02,ZONE_GMG_01,22.4,0.4,None,89.1,OPTIMAL,2025-12-18T21:00:00Z
DMP_CAT_773E_02,Haul Dumper,MINE_GUMGAON_02,ZONE_GMG_02,23.1,0.3,None,91.9,OPTIMAL,2025-12-18T22:00:00Z
DRL_SND_DX800_01,Blast Drill Rig,MINE_GUMGAON_02,ZONE_GMG_02,22.0,0.9,None,88.4,OPTIMAL,2025-12-18T20:00:00Z
EXC_CAT_349_02,Hydraulic Excavator,MINE_TIRODI_03,ZONE_TRD_01,22.5,0.7,None,97.8,OPTIMAL,2025-12-18T20:00:00Z
EXC_KOM_PC300_01,Hydraulic Excavator,MINE_TIRODI_03,ZONE_TRD_02,22.4,0.2,None,93.3,OPTIMAL,2025-12-18T22:00:00Z
DMP_BEML_BH35_01,Haul Dumper,MINE_TIRODI_03,ZONE_TRD_01,22.4,0.4,None,91.4,OPTIMAL,2025-12-18T23:00:00Z
DMP_BEML_BH35_02,Haul Dumper,MINE_TIRODI_03,ZONE_TRD_02,22.0,0.8,None,97.2,OPTIMAL,2025-12-18T18:00:00Z
DOZ_CAT_D8R_01,Track-Type Dozer,MINE_TIRODI_03,ZONE_TRD_05,22.6,0.4,None,94.6,OPTIMAL,2025-12-18T22:00:00Z
EXC_HIT_EX1200_01,Hydraulic Mining Shovel,MINE_DONGRI_04,ZONE_DGB_01,22.5,0.7,None,95.0,OPTIMAL,2025-12-18T22:00:00Z
DMP_VOLVO_FMX_21,Haul Dumper,MINE_DONGRI_04,ZONE_DGB_01,22.5,0.6,None,88.4,OPTIMAL,2025-12-18T23:00:00Z
DMP_VOLVO_FMX_22,Haul Dumper,MINE_DONGRI_04,ZONE_DGB_02,20.4,1.7,Air intake filter clogging,77.7,WARNING,2025-12-18T23:00:00Z
CRU_METSO_C120_01,Primary Jaw Crusher,MINE_DONGRI_04,ZONE_DGB_01,19.1,3.3,Fuel refill & shift inspection,76.6,WARNING,2025-12-18T18:00:00Z
WTR_TRK_TATA_02,Dust Suppression Bowser,MINE_DONGRI_04,ZONE_DGB_02,22.8,0.0,None,92.4,OPTIMAL,2025-12-18T20:00:00Z
EXC_KOM_PC450_03,Hydraulic Excavator,MINE_KANDRI_05,ZONE_KND_01,22.3,0.9,None,95.0,OPTIMAL,2025-12-18T21:00:00Z
DMP_VOLVO_FMX_31,Haul Dumper,MINE_KANDRI_05,ZONE_KND_01,22.7,0.6,None,92.9,OPTIMAL,2025-12-18T23:00:00Z
DMP_VOLVO_FMX_32,Haul Dumper,MINE_KANDRI_05,ZONE_KND_02,22.5,0.2,None,96.1,OPTIMAL,2025-12-18T19:00:00Z
DRL_ATLAS_ROC_02,Blast Drill Rig,MINE_KANDRI_05,ZONE_KND_01,20.0,3.4,Air intake filter clogging,72.4,WARNING,2025-12-18T18:00:00Z
EXC_CAT_349_03,Hydraulic Excavator,MINE_MANSAR_06,ZONE_MSR_01,22.9,0.5,None,89.9,OPTIMAL,2025-12-18T23:00:00Z
DMP_BEML_BH35_03,Haul Dumper,MINE_MANSAR_06,ZONE_MSR_01,22.8,0.5,None,90.1,OPTIMAL,2025-12-18T21:00:00Z
DMP_BEML_BH35_04,Haul Dumper,MINE_MANSAR_06,ZONE_MSR_02,21.7,0.9,None,96.0,OPTIMAL,2025-12-18T21:00:00Z
WTR_TRK_TATA_03,Dust Suppression Bowser,MINE_MANSAR_06,ZONE_MSR_01,23.3,0.1,None,95.8,OPTIMAL,2025-12-18T20:00:00Z
EXC_HIT_ZX470_02,Hydraulic Excavator,MINE_CHIKLA_07,ZONE_CHK_01,22.9,0.1,None,88.2,OPTIMAL,2025-12-18T20:00:00Z
DMP_VOLVO_FMX_41,Haul Dumper,MINE_CHIKLA_07,ZONE_CHK_01,22.7,0.7,None,96.7,OPTIMAL,2025-12-18T20:00:00Z
DMP_VOLVO_FMX_42,Haul Dumper,MINE_CHIKLA_07,ZONE_CHK_02,21.7,0.9,None,93.0,OPTIMAL,2025-12-18T21:00:00Z
DRL_SND_DX800_02,Blast Drill Rig,MINE_CHIKLA_07,ZONE_CHK_01,22.0,0.9,None,97.4,OPTIMAL,2025-12-18T20:00:00Z
DOZ_KOM_D155_01,Track-Type Dozer,MINE_CHIKLA_07,ZONE_CHK_05,20.9,2.3,Track shoe tension adjustment,82.7,WARNING,2025-12-18T19:00:00Z
EXC_KOM_PC450_04,Hydraulic Excavator,MINE_UKWA_08,ZONE_UKW_01,22.4,0.3,None,97.1,OPTIMAL,2025-12-18T18:00:00Z
DMP_CAT_773E_03,Haul Dumper,MINE_UKWA_08,ZONE_UKW_01,18.7,3.4,Track shoe tension adjustment,80.4,WARNING,2025-12-18T20:00:00Z
DMP_CAT_773E_04,Haul Dumper,MINE_UKWA_08,ZONE_UKW_02,22.3,0.6,None,88.8,OPTIMAL,2025-12-18T22:00:00Z
DRL_ATLAS_ROC_03,Blast Drill Rig,MINE_UKWA_08,ZONE_UKW_01,22.7,0.7,None,93.0,OPTIMAL,2025-12-18T19:00:00Z
WTR_TRK_TATA_04,Dust Suppression Bowser,MINE_UKWA_08,ZONE_UKW_02,22.4,0.3,None,97.7,OPTIMAL,2025-12-18T18:00:00Z
EXC_HIT_ZX470_01,Hydraulic Excavator,MINE_GUMGAON_02,ZONE_GMG_01,20.1,3.1,Fuel refill & shift inspection,79.3,WARNING,2025-12-19T23:00:00Z
DMP_CAT_773E_01,Haul Dumper,MINE_GUMGAON_02,ZONE_GMG_01,20.4,2.5,Air intake filter clogging,76.5,WARNING,2025-12-19T21:00:00Z
DMP_CAT_773E_02,Haul Dumper,MINE_GUMGAON_02,ZONE_GMG_02,23.3,0.1,None,94.2,OPTIMAL,2025-12-19T20:00:00Z
DRL_SND_DX800_01,Blast Drill Rig,MINE_GUMGAON_02,ZONE_GMG_02,22.4,0.9,None,88.9,OPTIMAL,2025-12-19T18:00:00Z
EXC_CAT_349_02,Hydraulic Excavator,MINE_TIRODI_03,ZONE_TRD_01,21.8,0.9,None,93.7,OPTIMAL,2025-12-19T18:00:00Z
EXC_KOM_PC300_01,Hydraulic Excavator,MINE_TIRODI_03,ZONE_TRD_02,23.3,0.1,None,92.4,OPTIMAL,2025-12-19T20:00:00Z
DMP_BEML_BH35_01,Haul Dumper,MINE_TIRODI_03,ZONE_TRD_01,15.4,7.1,Engine cooling circuit rupture,53.8,CRITICAL_MAINTENANCE,2025-12-19T21:00:00Z
DMP_BEML_BH35_02,Haul Dumper,MINE_TIRODI_03,ZONE_TRD_02,23.1,0.1,None,93.4,OPTIMAL,2025-12-19T21:00:00Z
DOZ_CAT_D8R_01,Track-Type Dozer,MINE_TIRODI_03,ZONE_TRD_05,21.7,0.9,None,92.4,OPTIMAL,2025-12-19T20:00:00Z
EXC_HIT_EX1200_01,Hydraulic Mining Shovel,MINE_DONGRI_04,ZONE_DGB_01,22.5,0.3,None,93.3,OPTIMAL,2025-12-19T20:00:00Z
DMP_VOLVO_FMX_21,Haul Dumper,MINE_DONGRI_04,ZONE_DGB_01,23.1,0.1,None,92.1,OPTIMAL,2025-12-19T22:00:00Z
DMP_VOLVO_FMX_22,Haul Dumper,MINE_DONGRI_04,ZONE_DGB_02,18.9,3.3,Haul road dust water spraying pause,78.3,WARNING,2025-12-19T23:00:00Z
CRU_METSO_C120_01,Primary Jaw Crusher,MINE_DONGRI_04,ZONE_DGB_01,22.0,0.7,None,88.4,OPTIMAL,2025-12-19T19:00:00Z
WTR_TRK_TATA_02,Dust Suppression Bowser,MINE_DONGRI_04,ZONE_DGB_02,22.9,0.5,None,93.0,OPTIMAL,2025-12-19T18:00:00Z
EXC_KOM_PC450_03,Hydraulic Excavator,MINE_KANDRI_05,ZONE_KND_01,22.2,0.3,None,88.6,OPTIMAL,2025-12-19T22:00:00Z
DMP_VOLVO_FMX_31,Haul Dumper,MINE_KANDRI_05,ZONE_KND_01,20.5,2.3,Fuel refill & shift inspection,74.7,WARNING,2025-12-19T19:00:00Z
DMP_VOLVO_FMX_32,Haul Dumper,MINE_KANDRI_05,ZONE_KND_02,22.8,0.7,None,95.6,OPTIMAL,2025-12-19T18:00:00Z
DRL_ATLAS_ROC_02,Blast Drill Rig,MINE_KANDRI_05,ZONE_KND_01,22.4,0.3,None,90.6,OPTIMAL,2025-12-19T22:00:00Z
EXC_CAT_349_03,Hydraulic Excavator,MINE_MANSAR_06,ZONE_MSR_01,19.6,3.0,Track shoe tension adjustment,82.4,WARNING,2025-12-19T18:00:00Z
DMP_BEML_BH35_03,Haul Dumper,MINE_MANSAR_06,ZONE_MSR_01,22.3,0.9,None,97.9,OPTIMAL,2025-12-19T22:00:00Z
DMP_BEML_BH35_04,Haul Dumper,MINE_MANSAR_06,ZONE_MSR_02,22.4,0.6,None,89.6,OPTIMAL,2025-12-19T21:00:00Z
WTR_TRK_TATA_03,Dust Suppression Bowser,MINE_MANSAR_06,ZONE_MSR_01,22.4,0.2,None,90.8,OPTIMAL,2025-12-19T23:00:00Z
EXC_HIT_ZX470_02,Hydraulic Excavator,MINE_CHIKLA_07,ZONE_CHK_01,20.7,2.0,Fuel refill & shift inspection,76.1,WARNING,2025-12-19T18:00:00Z
DMP_VOLVO_FMX_41,Haul Dumper,MINE_CHIKLA_07,ZONE_CHK_01,22.0,0.7,None,96.1,OPTIMAL,2025-12-19T22:00:00Z
DMP_VOLVO_FMX_42,Haul Dumper,MINE_CHIKLA_07,ZONE_CHK_02,14.2,7.1,Drill rotary motor trip,65.0,CRITICAL_MAINTENANCE,2025-12-19T21:00:00Z
DRL_SND_DX800_02,Blast Drill Rig,MINE_CHIKLA_07,ZONE_CHK_01,17.7,4.6,Engine cooling circuit rupture,60.8,CRITICAL_MAINTENANCE,2025-12-19T19:00:00Z
DOZ_KOM_D155_01,Track-Type Dozer,MINE_CHIKLA_07,ZONE_CHK_05,22.5,0.1,None,93.5,OPTIMAL,2025-12-19T18:00:00Z
EXC_KOM_PC450_04,Hydraulic Excavator,MINE_UKWA_08,ZONE_UKW_01,22.4,0.8,None,92.9,OPTIMAL,2025-12-19T19:00:00Z
DMP_CAT_773E_03,Haul Dumper,MINE_UKWA_08,ZONE_UKW_01,22.9,0.6,None,89.1,OPTIMAL,2025-12-19T18:00:00Z
DMP_CAT_773E_04,Haul Dumper,MINE_UKWA_08,ZONE_UKW_02,22.8,0.4,None,93.5,OPTIMAL,2025-12-19T19:00:00Z
DRL_ATLAS_ROC_03,Blast Drill Rig,MINE_UKWA_08,ZONE_UKW_01,22.9,0.3,None,94.8,OPTIMAL,2025-12-19T20:00:00Z
WTR_TRK_TATA_04,Dust Suppression Bowser,MINE_UKWA_08,ZONE_UKW_02,21.3,2.0,Track shoe tension adjustment,78.1,WARNING,2025-12-19T22:00:00Z
EXC_HIT_ZX470_01,Hydraulic Excavator,MINE_GUMGAON_02,ZONE_GMG_01,22.1,0.6,None,94.8,OPTIMAL,2025-12-20T18:00:00Z
DMP_CAT_773E_01,Haul Dumper,MINE_GUMGAON_02,ZONE_GMG_01,23.1,0.1,None,95.9,OPTIMAL,2025-12-20T20:00:00Z
DMP_CAT_773E_02,Haul Dumper,MINE_GUMGAON_02,ZONE_GMG_02,22.2,0.4,None,90.9,OPTIMAL,2025-12-20T18:00:00Z
DRL_SND_DX800_01,Blast Drill Rig,MINE_GUMGAON_02,ZONE_GMG_02,18.7,3.4,Air intake filter clogging,72.3,WARNING,2025-12-20T20:00:00Z
EXC_CAT_349_02,Hydraulic Excavator,MINE_TIRODI_03,ZONE_TRD_01,22.4,0.5,None,91.4,OPTIMAL,2025-12-20T19:00:00Z
EXC_KOM_PC300_01,Hydraulic Excavator,MINE_TIRODI_03,ZONE_TRD_02,22.6,0.7,None,95.6,OPTIMAL,2025-12-20T23:00:00Z
DMP_BEML_BH35_01,Haul Dumper,MINE_TIRODI_03,ZONE_TRD_01,19.8,3.4,Fuel refill & shift inspection,78.0,WARNING,2025-12-20T22:00:00Z
DMP_BEML_BH35_02,Haul Dumper,MINE_TIRODI_03,ZONE_TRD_02,22.9,0.5,None,92.7,OPTIMAL,2025-12-20T22:00:00Z
DOZ_CAT_D8R_01,Track-Type Dozer,MINE_TIRODI_03,ZONE_TRD_05,22.7,0.2,None,97.1,OPTIMAL,2025-12-20T20:00:00Z
EXC_HIT_EX1200_01,Hydraulic Mining Shovel,MINE_DONGRI_04,ZONE_DGB_01,22.6,0.4,None,95.5,OPTIMAL,2025-12-20T18:00:00Z
DMP_VOLVO_FMX_21,Haul Dumper,MINE_DONGRI_04,ZONE_DGB_01,22.1,1.0,None,88.8,OPTIMAL,2025-12-20T22:00:00Z
DMP_VOLVO_FMX_22,Haul Dumper,MINE_DONGRI_04,ZONE_DGB_02,22.2,0.7,None,92.5,OPTIMAL,2025-12-20T21:00:00Z
CRU_METSO_C120_01,Primary Jaw Crusher,MINE_DONGRI_04,ZONE_DGB_01,21.6,1.0,None,90.4,OPTIMAL,2025-12-20T21:00:00Z
WTR_TRK_TATA_02,Dust Suppression Bowser,MINE_DONGRI_04,ZONE_DGB_02,22.1,0.6,None,91.4,OPTIMAL,2025-12-20T18:00:00Z
EXC_KOM_PC450_03,Hydraulic Excavator,MINE_KANDRI_05,ZONE_KND_01,21.9,1.0,None,94.3,OPTIMAL,2025-12-20T19:00:00Z
DMP_VOLVO_FMX_31,Haul Dumper,MINE_KANDRI_05,ZONE_KND_01,23.4,0.0,None,90.6,OPTIMAL,2025-12-20T22:00:00Z
DMP_VOLVO_FMX_32,Haul Dumper,MINE_KANDRI_05,ZONE_KND_02,22.5,0.1,None,96.3,OPTIMAL,2025-12-20T18:00:00Z
DRL_ATLAS_ROC_02,Blast Drill Rig,MINE_KANDRI_05,ZONE_KND_01,22.5,0.1,None,97.2,OPTIMAL,2025-12-20T21:00:00Z
EXC_CAT_349_03,Hydraulic Excavator,MINE_MANSAR_06,ZONE_MSR_01,22.2,0.6,None,89.2,OPTIMAL,2025-12-20T20:00:00Z
DMP_BEML_BH35_03,Haul Dumper,MINE_MANSAR_06,ZONE_MSR_01,22.5,1.0,None,95.4,OPTIMAL,2025-12-20T20:00:00Z
DMP_BEML_BH35_04,Haul Dumper,MINE_MANSAR_06,ZONE_MSR_02,22.2,0.6,None,92.4,OPTIMAL,2025-12-20T21:00:00Z
WTR_TRK_TATA_03,Dust Suppression Bowser,MINE_MANSAR_06,ZONE_MSR_01,22.2,0.7,None,96.2,OPTIMAL,2025-12-20T22:00:00Z
EXC_HIT_ZX470_02,Hydraulic Excavator,MINE_CHIKLA_07,ZONE_CHK_01,22.5,0.6,None,94.5,OPTIMAL,2025-12-20T21:00:00Z
DMP_VOLVO_FMX_41,Haul Dumper,MINE_CHIKLA_07,ZONE_CHK_01,22.5,0.7,None,95.7,OPTIMAL,2025-12-20T19:00:00Z
DMP_VOLVO_FMX_42,Haul Dumper,MINE_CHIKLA_07,ZONE_CHK_02,22.0,0.6,None,93.8,OPTIMAL,2025-12-20T21:00:00Z
DRL_SND_DX800_02,Blast Drill Rig,MINE_CHIKLA_07,ZONE_CHK_01,21.7,0.8,None,88.4,OPTIMAL,2025-12-20T23:00:00Z
DOZ_KOM_D155_01,Track-Type Dozer,MINE_CHIKLA_07,ZONE_CHK_05,22.8,0.4,None,96.8,OPTIMAL,2025-12-20T20:00:00Z
EXC_KOM_PC450_04,Hydraulic Excavator,MINE_UKWA_08,ZONE_UKW_01,23.1,0.1,None,92.4,OPTIMAL,2025-12-20T19:00:00Z
DMP_CAT_773E_03,Haul Dumper,MINE_UKWA_08,ZONE_UKW_01,21.7,1.0,None,97.2,OPTIMAL,2025-12-20T23:00:00Z
DMP_CAT_773E_04,Haul Dumper,MINE_UKWA_08,ZONE_UKW_02,20.1,2.6,Track shoe tension adjustment,74.0,WARNING,2025-12-20T22:00:00Z
DRL_ATLAS_ROC_03,Blast Drill Rig,MINE_UKWA_08,ZONE_UKW_01,22.2,0.5,None,91.7,OPTIMAL,2025-12-20T20:00:00Z
WTR_TRK_TATA_04,Dust Suppression Bowser,MINE_UKWA_08,ZONE_UKW_02,22.3,0.7,None,96.3,OPTIMAL,2025-12-20T20:00:00Z
EXC_HIT_ZX470_01,Hydraulic Excavator,MINE_GUMGAON_02,ZONE_GMG_01,22.5,0.9,None,96.9,OPTIMAL,2025-12-21T21:00:00Z
DMP_CAT_773E_01,Haul Dumper,MINE_GUMGAON_02,ZONE_GMG_01,21.8,1.0,None,89.2,OPTIMAL,2025-12-21T20:00:00Z
DMP_CAT_773E_02,Haul Dumper,MINE_GUMGAON_02,ZONE_GMG_02,23.2,0.2,None,89.6,OPTIMAL,2025-12-21T20:00:00Z
DRL_SND_DX800_01,Blast Drill Rig,MINE_GUMGAON_02,ZONE_GMG_02,22.2,0.5,None,95.1,OPTIMAL,2025-12-21T20:00:00Z
